entropy,energy,mc_dropout,ensemble,hybrid
0.18566617,0.181063,0.0008830577,0.019203201,0.26733887
0.12199564,0.21050473,0.001140736,0.010659933,0.180822
0.20288025,0.28061387,0.0008678436,0.012985885,0.30023104
0.13320474,0.118547976,0.00061594695,0.009852424,0.18838452
0.12118569,0.06673072,0.0005570799,0.015523493,0.16698223
0.117817625,0.50818264,0.0007336512,0.012688324,0.20128149
0.19054951,0.34308815,0.0008598268,0.022070482,0.28849304
0.19794406,0.45595342,0.0011993498,0.017770663,0.30881763
0.13003609,0.039232813,0.0007850155,0.025278464,0.17693987
0.11902893,0.17693928,0.0007381588,0.017319277,0.17370318
0.13870354,1.3044374,0.00088334084,0.020281926,0.30088457
0.19273335,0.3873449,0.0011965483,0.022686034,0.29546094
0.173996,0.90285325,0.0010172725,0.011292025,0.3147928
0.18448058,1.1163393,0.0013016164,0.017218113,0.34833485
0.12633093,0.055260617,0.00087189674,0.024413556,0.17317027
0.1309946,0.051776607,0.0007759556,0.020673811,0.17939006
0.15161298,0.12841634,0.00095044076,0.023231044,0.2150224
0.19929041,0.22489014,0.0009614378,0.020661876,0.29028177
0.13936536,0.040314887,0.00078871846,0.018766955,0.19009358
0.12744734,1.2468389,0.0013004392,0.04169254,0.2800391
0.14437096,0.12993045,0.00091953576,0.018743098,0.20501965
0.15064451,0.041990757,0.0015232861,0.025043502,0.20602895
0.08719111,0.05028207,0.0012131333,0.02584894,0.11794682
0.124988474,0.1103843,0.0006823987,0.023785919,0.17616284
0.13020833,0.04549986,0.0008330941,0.018373236,0.17773482
0.11735598,0.48239622,0.0006751865,0.02359271,0.19835645
0.1535308,0.30038896,0.0014938712,0.018536985,0.23290491
0.15892136,0.073004186,0.0008493811,0.010656454,0.22035477
0.13578606,0.38115597,0.0008686483,0.021823302,0.21520564
0.12204976,0.07398468,0.0007368475,0.023862287,0.16883273
0.08700175,0.043871418,0.00066191703,0.014642462,0.11711523
0.15171498,1.7286243,0.0012972653,0.017338619,0.3565842
0.16875038,0.22751717,0.0013189167,0.01863192,0.24776746
0.10627573,0.060926344,0.00051264465,0.015972778,0.14559999
0.1340264,0.2500216,0.0008588508,0.020113885,0.2011536
0.16455412,0.17798865,0.000474222,0.005394697,0.23751691
